Route_ID,Source_City,Destination_City,Distance_km,Departure_Time,Arrival_Time,Duration_min,Day_of_Week,Bus_Type,Operator_Name,Seats_Available,Total_Seats,Ticket_Price_INR,Rating,Reviews_Count
R1445,Delhi,Mumbai,665,20:15,02:48,393,Friday,Non-AC Semi-Sleeper,SRS Travels,24,42,2030.52,4.2,1909
R1446,Surat,Kochi,1026,13:15,04:28,913,Saturday,AC Seater,Royal Rajasthan,13,30,2365.21,4.8,1759
R1447,Mysore,Pune,800,21:15,13:50,995,Sunday,Non-AC Seater,National Express,35,36,1979.31,3.8,1940
R1448,Delhi,Patna,939,16:00,05:15,795,Friday,AC Sleeper,National Express,34,42,2372.71,4.4,134
R1449,Coimbatore,Kochi,1420,10:30,16:15,405,Sunday,Non-AC Sleeper,Royal Rajasthan,30,36,3108.05,4.4,1397
R1450,Nagpur,Hyderabad,939,14:45,02:59,734,Tuesday,Non-AC Seater,Orange Tours,6,48,2295.99,4.9,1946
R1451,Coimbatore,Patna,193,00:30,10:03,633,Friday,AC Semi-Sleeper,KSRTC,18,30,452.54,4.6,1921
R1452,Jaipur,Varanasi,822,23:45,03:55,250,Sunday,AC Seater,Deccan Lines,41,44,1797.58,4.9,1988
R1453,Bangalore,Visakhapatnam,588,09:30,14:54,324,Friday,Non-AC Seater,Orange Tours,20,44,1819.3,4.6,1731
R1454,Hyderabad,Mysore,1110,05:15,00:36,1161,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,8,48,2341.47,4.5,34
R1455,Kochi,Chandigarh,247,11:45,16:09,324,Friday,Non-AC Semi-Sleeper,Orange Tours,23,42,713.92,4.5,777
R1456,Pune,Nagpur,608,13:15,03:52,877,Thursday,AC Sleeper,Deccan Lines,19,42,1150.38,4.4,1493
R1457,Surat,Goa,1262,02:00,18:23,983,Wednesday,Non-AC Sleeper,National Express,2,40,3270.16,4.6,1567
R1458,Chandigarh,Bangalore,1054,02:00,19:21,1041,Sunday,AC Seater,Deccan Lines,17,42,3587.74,3.5,82
R1459,Vijayawada,Lucknow,450,07:30,20:55,805,Friday,AC Seater,KSRTC,4,48,1005.55,4.9,814
R1460,Mysore,Patna,467,03:30,16:53,803,Sunday,Non-AC Semi-Sleeper,Karnataka Travels,8,48,1594.78,4.1,81
R1461,Jaipur,Mumbai,622,02:00,17:47,947,Thursday,AC Sleeper,VRL Logistics,24,48,1501.31,5.0,1920
R1462,Jaipur,Guwahati,661,13:45,17:38,293,Sunday,AC Semi-Sleeper,SRS Travels,36,40,1413.93,3.8,975
R1463,Hyderabad,Pune,688,13:30,03:36,846,Sunday,AC Sleeper,KSRTC,18,36,1926.23,3.6,1713
R1464,Chandigarh,Nagpur,687,16:00,14:09,1329,Sunday,AC Seater,National Express,1,36,1888.68,4.2,1784
R1465,Jaipur,Visakhapatnam,304,15:00,12:17,1277,Friday,AC Sleeper,SRS Travels,11,42,983.76,4.0,1277
R1466,Kolkata,Indore,861,23:15,01:57,162,Saturday,Non-AC Seater,GreenLine Travels,7,30,1822.83,4.8,94
R1467,Kochi,Surat,930,22:30,13:39,909,Friday,Non-AC Sleeper,National Express,35,48,2851.73,4.9,501
R1468,Bhopal,Indore,806,07:15,16:31,556,Thursday,AC Sleeper,Karnataka Travels,5,42,2392.8,4.4,1919
R1469,Vijayawada,Rajkot,1396,02:45,21:52,1147,Saturday,Non-AC Sleeper,VRL Logistics,40,40,3206.7,4.6,113
R1470,Surat,Mumbai,269,05:00,08:37,217,Thursday,Non-AC Sleeper,Royal Rajasthan,40,44,684.45,4.1,62
R1471,Delhi,Bhopal,1336,15:00,02:40,700,Tuesday,Non-AC Sleeper,Karnataka Travels,26,44,4048.16,4.0,1000
R1472,Shillong,Chennai,757,04:30,00:45,1215,Tuesday,Non-AC Sleeper,Deccan Lines,32,42,1999.52,4.3,1021
R1473,Chandigarh,Mumbai,967,12:00,19:55,475,Saturday,AC Sleeper,TNSTC,35,44,2707.52,3.7,316
R1474,Madurai,Visakhapatnam,1450,06:00,10:46,286,Thursday,Non-AC Seater,TNSTC,38,44,4876.03,4.5,1376
R1475,Lucknow,Kochi,1483,04:30,06:32,122,Saturday,Non-AC Seater,VRL Logistics,30,44,2907.33,4.8,213
R1476,Hyderabad,Pune,551,15:15,21:07,412,Tuesday,Non-AC Seater,Karnataka Travels,32,36,1877.72,4.0,1875
R1477,Nashik,Indore,1064,22:00,20:04,1324,Tuesday,AC Sleeper,Royal Rajasthan,13,40,2328.9,4.7,1051
R1478,Pune,Shillong,580,15:15,07:09,1014,Thursday,Non-AC Semi-Sleeper,National Express,15,40,1053.1,4.9,334
R1479,Mumbai,Vijayawada,144,11:30,04:38,1028,Wednesday,Non-AC Seater,KSRTC,44,44,334.44,3.9,1066
R1480,Nashik,Madurai,851,11:15,04:50,1055,Saturday,AC Semi-Sleeper,SRS Travels,39,40,2537.91,3.6,1968
R1481,Mumbai,Agra,871,01:30,15:32,842,Wednesday,Non-AC Semi-Sleeper,Orange Tours,33,44,2101.78,4.1,1698
R1482,Varanasi,Mysore,1093,18:30,16:28,1378,Sunday,AC Semi-Sleeper,VRL Logistics,15,44,3480.49,3.9,1274
R1483,Vijayawada,Varanasi,504,13:00,11:10,1330,Monday,AC Semi-Sleeper,SRS Travels,7,30,1233.62,4.3,54
R1484,Surat,Nagpur,1164,22:30,18:22,1252,Tuesday,Non-AC Sleeper,VRL Logistics,26,48,3907.15,3.7,498
R1485,Patna,Nagpur,854,01:00,20:14,1154,Wednesday,Non-AC Semi-Sleeper,SRS Travels,7,36,1807.83,5.0,934
R1486,Kochi,Jaipur,832,21:00,10:31,811,Friday,AC Seater,TNSTC,33,48,1983.3,4.9,1976
R1487,Guwahati,Goa,662,00:00,21:07,1267,Monday,Non-AC Seater,Karnataka Travels,17,48,2092.28,3.6,467
R1488,Surat,Madurai,383,09:15,20:06,711,Thursday,Non-AC Sleeper,TNSTC,29,40,1053.75,4.4,868
R1489,Bangalore,Mysore,1436,22:15,10:15,720,Saturday,AC Sleeper,SRS Travels,2,30,4874.37,4.3,56
R1490,Delhi,Trivandrum,337,22:45,20:35,1370,Friday,Non-AC Semi-Sleeper,Orange Tours,21,48,619.72,3.8,1918
R1491,Delhi,Goa,517,09:45,03:12,1107,Wednesday,Non-AC Semi-Sleeper,TNSTC,7,42,1508.32,3.8,1904
R1492,Guwahati,Visakhapatnam,389,23:30,11:32,722,Saturday,AC Semi-Sleeper,VRL Logistics,4,48,1255.73,4.0,1792
R1493,Goa,Rajkot,629,07:00,04:18,1278,Thursday,Non-AC Sleeper,Karnataka Travels,22,48,1820.57,4.4,1878
R1494,Nashik,Trivandrum,1313,03:15,08:01,346,Tuesday,Non-AC Sleeper,Royal Rajasthan,3,48,2782.43,3.7,1697
R1495,Rajkot,Kolkata,274,13:30,07:51,1101,Monday,Non-AC Semi-Sleeper,GreenLine Travels,30,48,958.73,4.4,635
R1496,Visakhapatnam,Kolkata,1290,08:45,04:56,1211,Tuesday,Non-AC Sleeper,KSRTC,17,48,2876.66,4.2,1810
R1497,Mysore,Chandigarh,1400,22:45,02:10,265,Tuesday,Non-AC Sleeper,TNSTC,31,40,3946.01,5.0,1800
R1498,Pune,Lucknow,384,23:30,08:49,559,Tuesday,Non-AC Semi-Sleeper,VRL Logistics,39,48,1106.58,3.6,299
R1499,Mumbai,Guwahati,812,16:45,08:30,1005,Saturday,Non-AC Semi-Sleeper,VRL Logistics,1,44,2336.25,4.8,1751
R1500,Bangalore,Mumbai,1224,11:00,03:21,981,Monday,AC Semi-Sleeper,GreenLine Travels,8,36,2679.82,3.9,1071
R1501,Varanasi,Bangalore,388,23:00,18:33,1173,Sunday,Non-AC Seater,KSRTC,36,44,1098.81,3.5,670
R1502,Delhi,Bangalore,1243,01:45,14:15,810,Tuesday,AC Seater,KSRTC,10,44,2971.34,4.0,540
R1503,Coimbatore,Jaipur,1309,08:15,20:40,745,Sunday,Non-AC Seater,GreenLine Travels,31,40,2988.84,4.0,976
R1504,Lucknow,Nashik,895,10:15,02:28,973,Sunday,AC Semi-Sleeper,KSRTC,36,40,3078.54,4.4,1997
R1505,Nagpur,Mumbai,976,13:30,09:29,1259,Tuesday,AC Sleeper,Orange Tours,20,36,2753.67,4.2,802
R1506,Bangalore,Guwahati,723,05:00,12:02,422,Saturday,Non-AC Sleeper,Orange Tours,12,44,1948.32,4.3,313
R1507,Vijayawada,Ahmedabad,1428,09:00,17:39,519,Tuesday,Non-AC Semi-Sleeper,Deccan Lines,11,48,4111.74,4.7,1235
R1508,Hyderabad,Mysore,1136,23:30,14:02,932,Friday,Non-AC Semi-Sleeper,KSRTC,38,48,3882.39,3.5,119
R1509,Delhi,Varanasi,938,15:45,12:11,1286,Sunday,Non-AC Sleeper,Orange Tours,17,44,2931.14,4.6,1454
R1510,Jaipur,Varanasi,431,09:15,16:01,466,Saturday,AC Seater,KSRTC,22,42,1239.65,4.5,55
R1511,Delhi,Chandigarh,256,10:00,21:34,694,Monday,AC Sleeper,GreenLine Travels,4,40,836.26,4.0,520
R1512,Kochi,Bhopal,128,05:00,00:23,1163,Tuesday,Non-AC Sleeper,National Express,37,40,424.66,4.6,1735
R1513,Agra,Kochi,1158,06:00,00:40,1120,Sunday,AC Semi-Sleeper,GreenLine Travels,19,40,3631.61,3.6,1542
R1514,Indore,Coimbatore,1010,23:45,09:54,609,Tuesday,AC Seater,TNSTC,8,42,3521.84,4.2,1812
R1515,Pune,Shillong,1095,09:00,05:21,1221,Tuesday,Non-AC Sleeper,Deccan Lines,4,36,2794.45,4.0,165
R1516,Coimbatore,Patna,521,21:30,07:46,616,Sunday,Non-AC Semi-Sleeper,KSRTC,12,30,1108.2,4.7,1473
R1517,Shillong,Trivandrum,1051,16:15,03:40,685,Friday,AC Semi-Sleeper,GreenLine Travels,40,44,2750.71,4.2,1682
R1518,Varanasi,Bhopal,1031,12:45,11:58,1393,Friday,Non-AC Semi-Sleeper,KSRTC,23,48,3444.54,5.0,1755
R1519,Madurai,Patna,273,12:30,01:11,821,Wednesday,Non-AC Sleeper,Karnataka Travels,24,44,901.51,4.3,436
R1520,Guwahati,Nashik,842,18:30,12:24,1134,Saturday,AC Sleeper,National Express,14,42,1740.33,3.6,473
R1521,Shillong,Indore,346,23:45,01:51,126,Thursday,Non-AC Sleeper,TNSTC,21,30,968.67,4.5,416
R1522,Bhopal,Shillong,339,15:00,13:07,1327,Wednesday,Non-AC Semi-Sleeper,VRL Logistics,8,44,976.89,4.3,1093
R1523,Shillong,Chennai,567,03:15,10:31,436,Wednesday,Non-AC Sleeper,TNSTC,23,42,1604.52,4.2,1060
R1524,Guwahati,Nashik,323,12:45,19:11,446,Friday,AC Semi-Sleeper,National Express,31,40,843.19,4.4,1576
R1525,Delhi,Coimbatore,966,18:45,02:16,511,Friday,Non-AC Seater,TNSTC,39,48,3182.0,4.1,48
R1526,Kochi,Chennai,1085,06:45,23:54,1029,Thursday,AC Sleeper,Karnataka Travels,14,48,3175.12,4.3,1820
R1527,Chandigarh,Lucknow,1185,15:15,08:05,1070,Saturday,Non-AC Sleeper,TNSTC,33,48,2434.51,4.4,213
R1528,Lucknow,Hyderabad,315,19:45,23:43,298,Wednesday,AC Sleeper,GreenLine Travels,24,42,1041.05,4.4,198
R1529,Lucknow,Hyderabad,536,06:00,19:51,831,Friday,Non-AC Sleeper,KSRTC,8,36,1652.77,5.0,314
R1530,Visakhapatnam,Pune,487,08:45,13:56,311,Saturday,Non-AC Seater,Karnataka Travels,34,48,1128.61,4.8,1923
R1531,Ahmedabad,Bhopal,1037,18:15,04:08,653,Friday,AC Seater,GreenLine Travels,35,44,3261.98,4.8,1631
R1532,Chennai,Goa,121,20:30,23:04,214,Wednesday,AC Sleeper,VRL Logistics,31,44,224.77,4.0,1563
R1533,Trivandrum,Mumbai,350,22:00,03:54,354,Sunday,AC Seater,SRS Travels,0,40,946.19,3.5,557
R1534,Mumbai,Pune,1033,09:00,20:30,690,Sunday,AC Semi-Sleeper,Deccan Lines,11,44,2256.01,4.8,601
R1535,Surat,Nashik,918,12:00,23:03,663,Tuesday,AC Seater,National Express,4,40,1990.28,4.3,317
R1536,Surat,Visakhapatnam,1347,12:45,04:07,982,Monday,AC Semi-Sleeper,TNSTC,9,30,3709.95,4.8,624
R1537,Pune,Delhi,590,12:45,08:48,1203,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,15,36,1405.31,4.5,292
R1538,Goa,Pune,788,09:00,11:55,175,Wednesday,AC Seater,Deccan Lines,16,36,2547.94,4.7,1631
R1539,Surat,Chennai,1088,12:45,10:00,1335,Sunday,AC Semi-Sleeper,KSRTC,5,40,3776.22,4.1,1241
R1540,Rajkot,Ahmedabad,930,08:45,03:36,1191,Sunday,AC Semi-Sleeper,KSRTC,20,40,1974.6,4.6,437
R1541,Nashik,Kochi,1449,14:00,00:19,619,Monday,AC Sleeper,National Express,12,36,3269.15,4.9,458
R1542,Mysore,Nashik,475,04:45,10:00,375,Friday,AC Sleeper,VRL Logistics,2,42,984.05,4.8,533
R1543,Kochi,Ahmedabad,1163,14:45,17:26,221,Wednesday,AC Semi-Sleeper,GreenLine Travels,16,42,2175.23,4.1,595
R1544,Bhopal,Shillong,1086,12:00,11:57,1437,Saturday,Non-AC Semi-Sleeper,Orange Tours,27,36,3315.53,4.6,1711
R1545,Chennai,Kochi,963,18:15,17:05,1430,Monday,AC Seater,National Express,13,30,2446.93,4.9,1428
R1546,Agra,Delhi,869,18:45,21:22,217,Sunday,Non-AC Sleeper,Orange Tours,40,42,1865.23,4.3,1154
R1547,Trivandrum,Bangalore,1155,16:30,12:59,1229,Wednesday,AC Seater,Karnataka Travels,14,30,3339.69,3.8,694
R1548,Goa,Varanasi,200,10:00,07:48,1308,Monday,AC Sleeper,Karnataka Travels,23,40,436.12,4.2,198
R1549,Bhopal,Chandigarh,268,22:30,01:40,190,Saturday,AC Sleeper,VRL Logistics,0,42,538.2,4.6,942
R1550,Patna,Trivandrum,763,02:45,04:02,137,Saturday,Non-AC Seater,GreenLine Travels,20,36,2023.23,4.7,765
R1551,Mysore,Visakhapatnam,249,12:15,11:08,1433,Sunday,Non-AC Semi-Sleeper,SRS Travels,39,42,512.83,4.7,544
R1552,Bangalore,Visakhapatnam,882,15:30,22:10,460,Wednesday,AC Semi-Sleeper,Deccan Lines,3,40,2228.6,4.6,1469
R1553,Rajkot,Varanasi,1483,02:30,18:53,983,Sunday,AC Seater,GreenLine Travels,33,42,4603.73,4.0,821
R1554,Nagpur,Guwahati,482,20:15,01:47,332,Tuesday,AC Semi-Sleeper,KSRTC,33,48,1385.8,4.9,621
R1555,Vijayawada,Coimbatore,450,20:45,17:42,1317,Friday,Non-AC Sleeper,Deccan Lines,48,48,1380.96,4.1,171
R1556,Mumbai,Indore,289,21:30,03:51,381,Wednesday,Non-AC Sleeper,Orange Tours,14,36,886.46,4.2,182
R1557,Nashik,Kochi,1249,08:30,17:18,588,Wednesday,AC Semi-Sleeper,KSRTC,1,42,3440.89,4.0,1667
R1558,Hyderabad,Mysore,381,02:15,12:20,605,Friday,AC Seater,Orange Tours,5,44,1000.12,4.5,417
R1559,Rajkot,Lucknow,237,13:15,19:02,407,Saturday,Non-AC Seater,Deccan Lines,4,42,678.86,5.0,1438
R1560,Nagpur,Bangalore,1398,18:30,20:42,132,Friday,AC Semi-Sleeper,TNSTC,12,42,3582.97,3.7,1774
R1561,Coimbatore,Indore,231,06:00,10:12,252,Wednesday,Non-AC Semi-Sleeper,KSRTC,5,30,715.17,4.1,1931
R1562,Bangalore,Rajkot,952,05:15,20:17,902,Saturday,AC Sleeper,Karnataka Travels,26,30,3032.02,3.9,1839
R1563,Chandigarh,Surat,801,04:15,18:06,891,Wednesday,Non-AC Seater,SRS Travels,36,40,1694.9,3.8,613
R1564,Nagpur,Kolkata,1204,03:30,11:26,536,Wednesday,AC Seater,SRS Travels,28,42,2302.01,4.3,106
R1565,Pune,Rajkot,459,18:15,14:38,1223,Saturday,AC Semi-Sleeper,Karnataka Travels,36,48,1332.24,3.9,776
R1566,Shillong,Bhopal,882,13:30,22:24,594,Monday,AC Semi-Sleeper,TNSTC,21,36,1956.71,3.9,1458
R1567,Bhopal,Indore,247,00:00,06:21,381,Thursday,AC Seater,SRS Travels,28,40,692.72,3.8,1834
R1568,Jaipur,Hyderabad,611,20:30,03:20,470,Wednesday,Non-AC Seater,Deccan Lines,29,40,1513.27,4.9,1439
R1569,Visakhapatnam,Jaipur,1123,04:30,10:13,403,Thursday,AC Seater,National Express,12,42,2273.39,3.9,1822
R1570,Kolkata,Agra,1260,17:45,07:15,870,Tuesday,AC Semi-Sleeper,Orange Tours,26,30,4383.5,4.3,1739
R1571,Trivandrum,Shillong,451,05:45,17:40,775,Saturday,Non-AC Sleeper,SRS Travels,23,36,1458.88,4.0,1211
R1572,Nagpur,Chandigarh,1321,11:15,02:02,947,Friday,AC Semi-Sleeper,VRL Logistics,25,42,4548.53,4.0,24
R1573,Chandigarh,Mysore,940,06:45,04:12,1347,Tuesday,AC Seater,National Express,37,42,3052.18,4.9,1688
R1574,Pune,Bangalore,1337,06:45,10:07,262,Sunday,Non-AC Sleeper,National Express,16,44,3043.45,4.3,269
R1575,Varanasi,Kolkata,1314,05:45,19:16,871,Thursday,AC Sleeper,VRL Logistics,27,42,4374.01,4.4,1940
R1576,Kochi,Visakhapatnam,1262,06:15,23:39,1044,Thursday,AC Semi-Sleeper,TNSTC,20,44,3760.27,4.9,371
R1577,Trivandrum,Visakhapatnam,278,12:00,18:28,388,Sunday,Non-AC Sleeper,TNSTC,22,30,572.45,3.7,588
R1578,Delhi,Nashik,1243,23:15,20:04,1309,Saturday,Non-AC Seater,Karnataka Travels,12,36,3457.18,4.7,149
R1579,Chandigarh,Coimbatore,792,01:45,03:57,132,Tuesday,Non-AC Semi-Sleeper,VRL Logistics,22,42,1755.68,4.0,1546
R1580,Kochi,Agra,782,09:15,12:53,218,Monday,Non-AC Semi-Sleeper,National Express,7,42,2456.34,4.8,1237
R1581,Varanasi,Mysore,323,15:15,19:38,263,Wednesday,Non-AC Sleeper,VRL Logistics,16,40,655.98,3.7,1314
R1582,Visakhapatnam,Varanasi,231,09:30,17:37,487,Sunday,AC Seater,KSRTC,21,44,609.93,4.9,1474
R1583,Nashik,Goa,182,11:30,06:01,1171,Thursday,Non-AC Seater,KSRTC,19,48,519.21,4.8,525
R1584,Pune,Jaipur,1379,10:30,04:53,1103,Sunday,Non-AC Seater,Orange Tours,16,44,3973.31,4.7,1718
R1585,Vijayawada,Coimbatore,779,03:15,06:40,205,Saturday,Non-AC Seater,Deccan Lines,3,36,1418.61,4.9,455
R1586,Bangalore,Vijayawada,1156,09:00,23:47,887,Thursday,AC Semi-Sleeper,National Express,26,30,3695.87,4.2,1687
R1587,Jaipur,Agra,894,15:30,01:45,615,Tuesday,Non-AC Semi-Sleeper,GreenLine Travels,22,44,2243.81,3.7,589
R1588,Trivandrum,Chandigarh,155,08:15,11:01,226,Wednesday,AC Semi-Sleeper,Karnataka Travels,19,48,442.95,4.3,378
R1589,Jaipur,Mumbai,114,21:30,07:55,625,Thursday,AC Seater,SRS Travels,13,48,380.67,4.2,549
R1590,Bhopal,Vijayawada,1070,02:30,17:46,916,Saturday,AC Sleeper,Deccan Lines,2,30,3218.9,3.7,562
R1591,Ahmedabad,Agra,258,05:30,14:03,573,Friday,Non-AC Sleeper,Deccan Lines,35,36,887.22,4.7,125
R1592,Patna,Kolkata,511,13:45,21:57,492,Tuesday,Non-AC Sleeper,VRL Logistics,27,36,1155.31,4.5,1848
R1593,Shillong,Goa,591,23:15,16:09,1074,Friday,AC Seater,Royal Rajasthan,37,42,1408.89,4.1,1543
R1594,Hyderabad,Nagpur,1427,15:00,21:53,413,Thursday,Non-AC Seater,Deccan Lines,29,30,4470.45,4.6,1643
R1595,Vijayawada,Rajkot,837,04:30,18:46,856,Sunday,AC Seater,Karnataka Travels,30,44,2686.61,3.7,601
R1596,Madurai,Kochi,1095,05:45,12:44,479,Monday,AC Seater,GreenLine Travels,0,30,3056.22,4.7,1065
R1597,Hyderabad,Kolkata,433,14:00,21:00,420,Sunday,AC Sleeper,National Express,20,44,1351.03,4.8,584
R1598,Trivandrum,Nagpur,489,21:45,03:34,409,Friday,Non-AC Semi-Sleeper,Deccan Lines,5,40,1363.13,4.1,1936
R1599,Bhopal,Chandigarh,538,04:00,20:02,962,Friday,Non-AC Seater,Karnataka Travels,14,36,1361.41,3.7,452
R1600,Visakhapatnam,Mysore,759,19:30,12:17,1067,Wednesday,AC Sleeper,KSRTC,2,44,1664.44,4.1,510
R1601,Indore,Chennai,1440,18:15,06:36,741,Tuesday,Non-AC Semi-Sleeper,TNSTC,9,40,4721.68,5.0,1689
R1602,Bangalore,Vijayawada,957,05:00,13:29,509,Friday,AC Seater,Royal Rajasthan,29,30,1745.33,4.4,81
R1603,Nashik,Ahmedabad,496,01:45,08:07,442,Wednesday,AC Semi-Sleeper,VRL Logistics,4,30,1030.71,3.6,150
R1604,Ahmedabad,Rajkot,298,06:30,23:38,1028,Tuesday,Non-AC Semi-Sleeper,Deccan Lines,25,36,1009.59,3.8,838
R1605,Nashik,Patna,1403,09:45,20:53,668,Friday,Non-AC Semi-Sleeper,Deccan Lines,18,40,3542.49,4.1,1325
R1606,Chandigarh,Goa,243,12:15,04:11,1016,Friday,Non-AC Sleeper,Orange Tours,28,42,442.15,3.5,729
R1607,Varanasi,Delhi,1450,05:45,03:37,1372,Saturday,AC Seater,GreenLine Travels,28,36,3873.03,4.7,1813
R1608,Coimbatore,Lucknow,1415,16:15,20:07,292,Saturday,Non-AC Sleeper,National Express,8,30,4856.98,4.7,143
R1609,Kolkata,Madurai,572,11:15,08:13,1318,Wednesday,Non-AC Semi-Sleeper,VRL Logistics,28,36,1351.86,4.0,1886
R1610,Shillong,Goa,710,22:30,08:24,654,Sunday,AC Sleeper,Royal Rajasthan,15,36,2420.08,4.1,194
R1611,Guwahati,Chandigarh,296,21:45,05:13,508,Wednesday,Non-AC Semi-Sleeper,Orange Tours,11,44,781.23,3.8,1606
R1612,Visakhapatnam,Kochi,499,13:00,03:46,886,Saturday,Non-AC Seater,Royal Rajasthan,21,44,936.26,4.8,1793
R1613,Kolkata,Pune,686,10:15,00:37,862,Saturday,AC Seater,TNSTC,32,42,1698.92,3.5,426
R1614,Indore,Bhopal,1386,01:30,15:42,852,Saturday,Non-AC Seater,GreenLine Travels,35,40,2506.36,4.2,192
R1615,Visakhapatnam,Kochi,415,19:30,06:53,683,Friday,AC Seater,SRS Travels,34,36,1328.64,4.8,1295
R1616,Shillong,Guwahati,841,18:30,01:48,438,Sunday,AC Sleeper,KSRTC,27,42,2095.69,4.2,764
R1617,Chandigarh,Delhi,1146,00:45,09:04,559,Monday,Non-AC Semi-Sleeper,VRL Logistics,11,30,3126.17,4.2,371
R1618,Coimbatore,Patna,120,07:45,19:52,727,Wednesday,AC Seater,TNSTC,39,42,278.73,3.9,1212
R1619,Visakhapatnam,Patna,850,03:30,00:57,1287,Thursday,AC Seater,GreenLine Travels,3,44,2037.16,4.9,851
R1620,Mysore,Kochi,551,12:15,03:57,942,Monday,AC Sleeper,Deccan Lines,15,42,1511.23,4.2,1279
R1621,Madurai,Coimbatore,256,15:45,17:40,175,Thursday,Non-AC Sleeper,Karnataka Travels,12,48,683.16,4.9,522
R1622,Guwahati,Goa,1407,14:45,06:08,983,Thursday,Non-AC Semi-Sleeper,GreenLine Travels,20,30,4453.75,4.1,1500
R1623,Bhopal,Nashik,412,08:00,06:46,1366,Sunday,AC Semi-Sleeper,KSRTC,21,36,1253.66,4.6,73
R1624,Bangalore,Surat,370,18:45,22:28,283,Tuesday,AC Semi-Sleeper,Orange Tours,8,40,720.66,4.5,1810
R1625,Ahmedabad,Varanasi,777,06:30,14:32,482,Friday,AC Seater,GreenLine Travels,18,36,2494.53,4.7,658
R1626,Ahmedabad,Rajkot,1397,01:45,15:17,872,Monday,Non-AC Seater,TNSTC,1,42,4568.09,4.7,68
R1627,Mysore,Trivandrum,1056,00:45,16:42,1017,Sunday,AC Semi-Sleeper,National Express,39,44,2811.29,4.8,836
R1628,Trivandrum,Agra,619,15:30,21:15,405,Saturday,AC Semi-Sleeper,TNSTC,20,48,1297.94,3.5,189
R1629,Guwahati,Visakhapatnam,371,01:30,05:17,287,Sunday,AC Semi-Sleeper,Karnataka Travels,30,42,672.46,4.5,1343
R1630,Lucknow,Mysore,1316,14:15,08:17,1082,Tuesday,AC Semi-Sleeper,Deccan Lines,23,30,4149.12,4.6,115
R1631,Rajkot,Jaipur,997,16:15,01:02,587,Friday,AC Semi-Sleeper,Deccan Lines,26,40,3356.86,3.7,529
R1632,Jaipur,Mysore,490,18:45,01:34,469,Sunday,Non-AC Seater,Orange Tours,27,44,1569.24,4.2,1900
R1633,Kolkata,Goa,1279,15:30,18:41,191,Friday,AC Semi-Sleeper,Orange Tours,39,44,4439.78,4.7,488
R1634,Guwahati,Surat,1445,10:15,09:19,1384,Wednesday,AC Sleeper,Orange Tours,4,42,3399.37,4.5,1625
R1635,Nashik,Chennai,991,05:15,22:19,1024,Friday,Non-AC Seater,Karnataka Travels,13,36,2116.03,4.6,261
R1636,Kolkata,Shillong,905,20:15,02:37,382,Monday,Non-AC Sleeper,Karnataka Travels,33,44,1760.2,4.9,1117
R1637,Varanasi,Shillong,1476,06:00,00:01,1081,Saturday,Non-AC Seater,National Express,13,44,5164.75,4.7,1479
R1638,Mumbai,Coimbatore,1392,13:45,18:21,336,Monday,AC Sleeper,Orange Tours,33,36,4805.48,4.8,709
R1639,Bangalore,Goa,704,01:30,10:12,582,Saturday,Non-AC Sleeper,VRL Logistics,27,42,1701.31,4.5,1724
R1640,Ahmedabad,Agra,719,19:00,23:43,283,Saturday,AC Seater,Deccan Lines,35,44,2120.47,4.1,153
R1641,Guwahati,Delhi,1271,15:00,23:08,488,Friday,AC Sleeper,Karnataka Travels,0,36,2743.7,4.3,602
R1642,Goa,Coimbatore,1025,21:15,00:50,215,Monday,AC Semi-Sleeper,KSRTC,30,42,2588.21,4.9,220
R1643,Lucknow,Varanasi,1173,01:15,03:12,177,Tuesday,Non-AC Seater,National Express,47,48,3415.42,3.7,1620
R1644,Delhi,Goa,314,16:30,21:00,330,Sunday,AC Semi-Sleeper,National Express,24,36,664.85,4.2,460
R1645,Jaipur,Guwahati,510,15:15,03:00,765,Sunday,AC Sleeper,Royal Rajasthan,19,48,1423.21,4.3,1581
R1646,Nagpur,Patna,1102,17:30,07:04,874,Saturday,AC Sleeper,VRL Logistics,47,48,3241.26,4.3,1688
R1647,Agra,Kolkata,898,18:30,03:40,550,Friday,AC Seater,Karnataka Travels,14,30,2953.29,4.8,1360
R1648,Vijayawada,Chandigarh,264,05:15,12:35,440,Friday,AC Semi-Sleeper,TNSTC,9,36,512.1,3.7,998
R1649,Delhi,Mumbai,877,12:00,08:30,1230,Wednesday,Non-AC Seater,Deccan Lines,21,48,1900.32,3.6,823
R1650,Pune,Bhopal,486,16:30,04:01,751,Monday,AC Seater,SRS Travels,26,36,1339.37,4.3,334
R1651,Pune,Nagpur,587,10:00,01:39,939,Sunday,AC Seater,Deccan Lines,41,42,1530.21,4.3,1039
R1652,Kolkata,Hyderabad,470,23:30,05:40,370,Wednesday,Non-AC Semi-Sleeper,GreenLine Travels,19,40,1023.63,4.3,1278
R1653,Mysore,Varanasi,811,11:15,22:41,686,Friday,AC Sleeper,National Express,6,48,1545.53,4.3,1897
R1654,Nagpur,Goa,795,02:15,23:43,1288,Wednesday,Non-AC Seater,SRS Travels,27,36,1736.02,4.4,238
R1655,Mumbai,Mysore,1165,04:45,18:10,865,Thursday,AC Sleeper,SRS Travels,19,36,3261.54,5.0,650
